event_result_id,pdga_event_id,pdga_number,division,place,total_score,cash,event_rating
4374590,77769,71262,FPO,21,245,708,931
4374591,77769,135383,FPO,21,245,708,931
4374592,77769,61144,FPO,24,250,0,920
4374593,77769,176242,FPO,26,184,0,929
4374594,77769,176243,FPO,26,184,0,930
4374595,77769,33833,FPO,28,185,0,927
4374596,77769,147050,FPO,28,185,0,927
4374597,77769,75029,FPO,28,185,0,927
4374598,77769,142354,FPO,28,185,0,927
4374599,77769,146137,FPO,32,187,0,920
4374600,77769,197468,FPO,33,188,0,917
4374601,77769,193215,FPO,33,188,0,918
4374602,77769,34563,FPO,35,189,0,914
4374603,77769,62325,FPO,36,190,0,911
4374604,77769,78232,FPO,37,192,0,905
4374605,77769,76009,FPO,38,194,0,899
4374606,77769,139109,FPO,39,195,0,896
4374607,77769,213764,FPO,40,196,0,893
4374608,77769,140947,FPO,41,197,0,890
4374609,77769,63257,FPO,41,197,0,889
4374610,77769,79777,FPO,43,198,0,887
4374611,77769,197689,FPO,44,199,0,883
4374612,77769,139738,FPO,45,204,0,868
4374613,77769,184736,FPO,46,206,0,862
4374614,77769,50656,FPO,25,999,0,933
4388365,77771,122356,MPO,1,176,12500,1054
4388366,77771,50671,MPO,2,178,6251,1050
4388367,77771,45971,MPO,2,178,6251,1049
4388368,77771,47472,MPO,4,180,3675,1045
4388369,77771,50670,MPO,4,180,3675,1046
4388370,77771,75590,MPO,6,181,2750,1043
4388371,77771,13864,MPO,7,182,2450,1041
4388372,77771,69509,MPO,8,185,1942,1035
4388373,77771,75412,MPO,8,185,1942,1035
4388374,77771,69424,MPO,8,185,1942,1035
4388375,77771,85132,MPO,11,186,1575,1033
4388376,77771,39015,MPO,11,186,1575,1033
4388377,77771,101574,MPO,13,187,1363,1031
4388378,77771,99246,MPO,13,187,1363,1031
4388379,77771,49885,MPO,15,188,1183,1029
4388380,77771,15857,MPO,15,188,1183,1029
4388381,77771,62467,MPO,15,188,1183,1029
4388382,77771,91925,MPO,18,189,1025,1027
4388383,77771,102119,MPO,18,189,1025,1027
4388384,77771,38008,MPO,18,189,1025,1027
4388385,77771,50401,MPO,21,190,900,1025
4388386,77771,91397,MPO,21,190,900,1025
4388387,77771,34344,MPO,21,190,900,1025
4388388,77771,73695,MPO,24,191,807,1023
4388389,77771,72844,MPO,24,191,807,1023
4388390,77771,60259,MPO,24,191,807,1022
4388391,77771,98091,MPO,27,192,706,1020
4388392,77771,68237,MPO,27,192,706,1021
4388393,77771,48346,MPO,27,192,706,1021
4388394,77771,25541,MPO,27,192,706,1021
4388395,77771,78817,MPO,27,192,706,1020
4388396,77771,17295,MPO,32,193,604,1018
4388397,77771,57365,MPO,32,193,604,1018
4388398,77771,31644,MPO,32,193,604,1019
4388399,77771,68286,MPO,32,193,604,1018
4388400,77771,98722,MPO,32,193,604,1018
4388401,77771,58320,MPO,32,193,604,1019
4388402,77771,90439,MPO,32,193,604,1019
4388403,77771,111887,MPO,39,194,528,1017
4388404,77771,79748,MPO,39,194,528,1016
4388405,77771,7992,MPO,39,194,528,1016
4388406,77771,119504,MPO,39,194,528,1016
4388407,77771,145206,MPO,43,195,84,1014
4388408,77771,41760,MPO,43,195,84,1014
4388409,77771,48950,MPO,43,195,84,1014
4388410,77771,44382,MPO,43,195,84,1014
4388411,77771,54049,MPO,43,195,84,1015
4388412,77771,100497,MPO,43,195,84,1014
4388413,77771,65266,MPO,49,196,0,1012
4388414,77771,15410,MPO,49,196,0,1012
4388415,77771,153445,MPO,49,196,0,1012
4388416,77771,39491,MPO,49,196,0,1012
4388417,77771,51685,MPO,49,196,0,1012
4388418,77771,130709,MPO,49,196,0,1012
4388419,77771,53565,MPO,55,197,0,1010
4388420,77771,89959,MPO,55,197,0,1010
4388421,77771,132521,MPO,55,197,0,1010
4388422,77771,96512,MPO,58,198,0,1008
4388423,77771,44512,MPO,58,198,0,1008
4388424,77771,89394,MPO,58,198,0,1008
4388425,77771,88212,MPO,58,198,0,1008
4388426,77771,8332,MPO,58,198,0,1008
4388427,77771,47136,MPO,58,198,0,1008
4388428,77771,145831,MPO,58,198,0,1008
4388429,77771,59419,MPO,65,199,0,1006
4388430,77771,3140,MPO,66,200,0,1004
4388431,77771,156823,MPO,66,200,0,1004
4388432,77771,89840,MPO,66,200,0,1004
4388433,77771,63765,MPO,66,200,0,1004
4388434,77771,67172,MPO,66,200,0,1004
4388435,77771,61770,MPO,71,201,0,1002
4388436,77771,58644,MPO,71,201,0,1002
4388437,77771,79753,MPO,71,201,0,1002
4388438,77771,71050,MPO,71,201,0,1002
4388439,77771,88279,MPO,71,201,0,1002
4388440,77771,126080,MPO,71,201,0,1002
4388441,77771,139228,MPO,71,201,0,1002
4388442,77771,56511,MPO,78,202,0,1000
4388443,77771,85850,MPO,78,202,0,1000
4388444,77771,43762,MPO,80,203,0,998
4388445,77771,99648,MPO,80,203,0,998
4388446,77771,87673,MPO,80,203,0,998
4388447,77771,164704,MPO,80,203,0,998
4388448,77771,129032,MPO,80,203,0,998
4388449,77771,35876,MPO,80,203,0,998
4388450,77771,11534,MPO,80,203,0,998
4388451,77771,38631,MPO,87,204,0,996
4388452,77771,56016,MPO,87,204,0,996
4388453,77771,93475,MPO,89,205,0,994
4388454,77771,50024,MPO,89,205,0,994
4388455,77771,101197,MPO,89,205,0,994
4388456,77771,77181,MPO,92,206,0,991
4388457,77771,120743,MPO,92,206,0,992
4388458,77771,30655,MPO,92,206,0,991
4388459,77771,87143,MPO,92,206,0,992
4388460,77771,62521,MPO,96,207,0,989
4388461,77771,146804,MPO,96,207,0,989
4388462,77771,79047,MPO,96,207,0,990
4388463,77771,98161,MPO,99,208,0,987
4388464,77771,28359,MPO,100,209,0,985
4388465,77771,139619,MPO,100,209,0,985
4388466,77771,33705,MPO,102,210,0,983
4388467,77771,128278,MPO,103,211,0,981
4388468,77771,99462,MPO,104,212,0,979
4388469,77771,91543,MPO,105,215,0,973
4388470,77771,99153,MPO,106,218,0,966
4388471,77771,60436,MPO,107,999,0,996
4388472,77771,48976,FPO,1,203,8000,992
4388473,77771,114560,FPO,2,207,4250,983
4388474,77771,34563,FPO,3,212,2800,973
4388475,77771,176242,FPO,4,214,2300,969
4388476,77771,62880,FPO,5,215,1563,966
4388477,77771,133547,FPO,5,215,1563,966
4388478,77771,59431,FPO,5,215,1563,966
4388479,77771,138272,FPO,5,215,1563,966
4388480,77771,99455,FPO,9,216,1058,964
4388481,77771,27832,FPO,9,216,1058,964
4388482,77771,147050,FPO,9,216,1058,964
4388483,77771,130342,FPO,12,218,885,960
4388484,77771,85942,FPO,12,218,885,960
4388485,77771,111487,FPO,14,220,800,956
4388486,77771,140947,FPO,15,222,728,951
4388487,77771,66842,FPO,15,222,728,951
4388488,77771,50656,FPO,17,223,640,949
4388489,77771,104187,FPO,17,223,640,949
4388490,77771,32917,FPO,17,223,640,949
4388491,77771,99441,FPO,20,224,585,947
4388492,77771,62325,FPO,21,225,272,945
4388493,77771,102378,FPO,21,225,272,945
4388494,77771,51277,FPO,21,225,272,945
4388495,77771,112647,FPO,21,225,272,945
4388496,77771,63257,FPO,25,226,0,943
4388497,77771,146137,FPO,25,226,0,943
4388498,77771,79233,FPO,27,227,0,940
4388499,77771,122208,FPO,28,228,0,938
4388500,77771,198446,FPO,29,230,0,934
4388501,77771,75029,FPO,29,230,0,934
4388502,77771,184736,FPO,31,232,0,930
4388503,77771,130822,FPO,31,232,0,930
4388504,77771,71262,FPO,33,235,0,923
4388505,77771,79777,FPO,33,235,0,923
4388506,77771,162147,FPO,33,235,0,923
4388507,77771,139109,FPO,36,237,0,919
4388508,77771,58276,FPO,37,239,0,915
4388509,77771,197468,FPO,38,240,0,913
4388510,77771,176243,FPO,38,240,0,913
4388511,77771,142354,FPO,40,241,0,910
4388512,77771,238187,FPO,41,244,0,904
4388513,77771,81569,FPO,42,249,0,894
4388514,77771,76500,FPO,43,253,0,885
4388515,77771,171406,FPO,44,263,0,863
4415077,71315,50670,MPO,1,300,30000,1056
4415078,71315,91249,MPO,2,304,20000,1052
4415079,71315,37817,MPO,3,305,15000,1051
4415080,71315,102119,MPO,4,306,11000,1049
4415081,71315,45971,MPO,4,306,11000,1049
4415082,71315,38008,MPO,6,307,8500,1048
4415083,71315,8332,MPO,7,308,6650,1047
4415084,71315,75412,MPO,7,308,6650,1047
4415085,71315,50671,MPO,9,309,4800,1046
4415086,71315,78817,MPO,9,309,4800,1046
4415087,71315,62467,MPO,11,310,3800,1045
4415088,71315,88212,MPO,12,311,3300,1044
4415089,71315,44382,MPO,13,312,2750,1042
4415090,71315,34250,MPO,13,312,2750,1043
4415091,71315,122356,MPO,15,313,2350,1041
4415092,71315,27523,MPO,16,315,1942,1039
4415093,71315,57365,MPO,16,315,1942,1039
4415094,71315,69509,MPO,16,315,1942,1039
4415095,71315,31644,MPO,19,318,1675,1035
4415096,71315,41760,MPO,19,318,1675,1036
4415097,71315,59635,MPO,21,319,1575,1035
4415098,71315,101574,MPO,21,319,1575,1034
4415099,71315,47472,MPO,23,320,1441,1033
4415100,71315,39015,MPO,23,320,1441,1034
4415101,71315,85132,MPO,23,320,1441,1033
4415102,71315,91925,MPO,23,320,1441,1034
4415103,71315,103050,MPO,23,320,1441,1033
4415104,71315,113179,MPO,28,321,1348,1032
4415105,71315,61186,MPO,28,321,1348,1032
4415106,71315,69424,MPO,30,322,1310,1031
4415107,71315,132521,MPO,31,323,1274,1030
4415108,71315,93475,MPO,31,323,1274,1030
4415109,71315,15857,MPO,33,324,1189,1029
4415110,71315,82297,MPO,33,324,1189,1029
4415111,71315,79047,MPO,33,324,1189,1029
4415112,71315,18824,MPO,33,324,1189,1029
4415113,71315,101197,MPO,33,324,1189,1029
4415114,71315,110462,MPO,38,325,1070,1028
4415115,71315,80331,MPO,38,325,1070,1028
4415116,71315,17295,MPO,38,325,1070,1028
4415117,71315,51685,MPO,38,325,1070,1028
4415118,71315,75590,MPO,38,325,1070,1028
4415119,71315,54049,MPO,43,326,998,1027
4415120,71315,25541,MPO,43,326,998,1027
4415121,71315,73695,MPO,43,326,998,1027
4415122,71315,118426,MPO,46,327,940,1026
4415123,71315,100497,MPO,46,327,940,1026
4415124,71315,121715,MPO,46,327,940,1026
4415125,71315,100818,MPO,49,328,870,1025
4415126,71315,149546,MPO,49,328,870,1025
4415127,71315,60436,MPO,49,328,870,1025
4415128,71315,43762,MPO,49,328,870,1025
4415129,71315,99246,MPO,53,329,780,1023
4415130,71315,35449,MPO,53,329,780,1023
4415131,71315,116137,MPO,53,329,780,1023
4415132,71315,79753,MPO,56,330,720,1022
4415133,71315,144536,MPO,56,330,720,1022
4415134,71315,72844,MPO,56,330,720,1022
4415135,71315,90439,MPO,59,331,670,1021
4415136,71315,89959,MPO,59,331,670,1021
4415137,71315,82098,MPO,59,331,670,1021
4415138,71315,68285,MPO,59,331,670,1021
4415139,71315,89394,MPO,59,331,670,1021
4415140,71315,98722,MPO,64,332,615,1020
4415141,71315,63765,MPO,64,332,615,1020
4415142,71315,11534,MPO,64,332,615,1020
4415143,71315,153763,MPO,64,332,615,1020
4415144,71315,97115,MPO,64,332,615,1020
4415145,71315,99648,MPO,69,333,575,1019
4415146,71315,48950,MPO,69,333,575,1019
4415147,71315,81739,MPO,69,333,575,1019
4415148,71315,89460,MPO,72,334,565,1017
4415149,71315,33838,MPO,73,335,560,1017
4415150,71315,56555,MPO,74,336,555,1015
4415151,71315,124607,MPO,75,337,545,1014
4415152,71315,92873,MPO,75,337,545,1015
4415153,71315,50401,MPO,75,337,545,1014
4415154,71315,65715,MPO,78,338,530,1013
4415155,71315,58320,MPO,79,339,520,1012
4415156,71315,56016,MPO,79,339,520,1012
4415157,71315,34344,MPO,79,339,520,1012
4415158,71315,33504,MPO,82,341,510,1010
4415159,71315,13864,MPO,83,342,503,1009
4415160,71315,33705,MPO,83,342,503,1008
4415161,71315,98130,MPO,85,343,0,1007
4415162,71315,99053,MPO,86,347,0,1003
4415163,71315,102040,MPO,87,271,0,1013
4415164,71315,60435,MPO,87,271,0,1013
4415165,71315,53565,MPO,87,271,0,1013
4415166,71315,65266,MPO,87,271,0,1013
4415167,71315,138089,MPO,91,272,0,1012
4415168,71315,88279,MPO,91,272,0,1012
4415169,71315,98091,MPO,93,273,0,1010
4415170,71315,3140,MPO,93,273,0,1010
4415171,71315,39491,MPO,93,273,0,1010
4415172,71315,43834,MPO,96,274,0,1009
4415173,71315,41220,MPO,96,274,0,1009
4415174,71315,140954,MPO,96,274,0,1008
4415175,71315,53332,MPO,96,274,0,1009
4415176,71315,44512,MPO,100,275,0,1008
4415177,71315,145206,MPO,100,275,0,1007
4415178,71315,129963,MPO,100,275,0,1007
4415179,71315,59419,MPO,100,275,0,1007
4415180,71315,76669,MPO,100,275,0,1007
4415181,71315,151744,MPO,100,275,0,1007
4415182,71315,96512,MPO,100,275,0,1008
4415183,71315,58923,MPO,100,275,0,1008
4415184,71315,131330,MPO,108,276,0,1006
4415185,71315,85850,MPO,108,276,0,1006
4415186,71315,128050,MPO,108,276,0,1006
4415187,71315,41884,MPO,108,276,0,1006
4415188,71315,163350,MPO,108,276,0,1006
4415189,71315,32599,MPO,108,276,0,1006
4415190,71315,52785,MPO,114,277,0,1005
4415191,71315,71050,MPO,114,277,0,1005
4415192,71315,91397,MPO,114,277,0,1005
4415193,71315,119504,MPO,114,277,0,1005
4415194,71315,31818,MPO,114,277,0,1005
4415195,71315,48346,MPO,119,278,0,1003
4415196,71315,100708,MPO,119,278,0,1003
4415197,71315,86291,MPO,119,278,0,1003
4415198,71315,131546,MPO,122,279,0,1002
4415199,71315,27812,MPO,122,279,0,1002
4415200,71315,98161,MPO,122,279,0,1002
4415201,71315,179847,MPO,125,280,0,1000
4415202,71315,130724,MPO,125,280,0,1000
4415203,71315,50312,MPO,125,280,0,1001
4415204,71315,139228,MPO,125,280,0,1000
4415205,71315,129632,MPO,125,280,0,1001
4415206,71315,68286,MPO,130,281,0,998
4415207,71315,101944,MPO,130,281,0,999
4415208,71315,37009,MPO,132,282,0,998
4415209,71315,135025,MPO,132,282,0,998
4415210,71315,129032,MPO,132,282,0,998
4415211,71315,125969,MPO,132,282,0,997
4415212,71315,156505,MPO,136,283,0,996
4415213,71315,26455,MPO,136,283,0,996
4415214,71315,120343,MPO,136,283,0,996
4415215,71315,77562,MPO,136,283,0,996
4415216,71315,153363,MPO,136,283,0,996
4415217,71315,127048,MPO,136,283,0,996
4415218,71315,64917,MPO,136,283,0,997
4415219,71315,87143,MPO,136,283,0,996
4415220,71315,54302,MPO,144,284,0,994
4415221,71315,67172,MPO,144,284,0,995
4415222,71315,137590,MPO,144,284,0,995
4415223,71315,74823,MPO,144,284,0,995
4415224,71315,61770,MPO,144,284,0,995
4415225,71315,80387,MPO,149,285,0,993
4415226,71315,92805,MPO,150,286,0,992
4415227,71315,167395,MPO,150,286,0,992
4415228,71315,41260,MPO,150,286,0,992
4415229,71315,88370,MPO,153,287,0,991
4415230,71315,166117,MPO,154,288,0,989
4415231,71315,138103,MPO,154,288,0,989
4415232,71315,173918,MPO,154,288,0,989
4415233,71315,138355,MPO,154,288,0,989
4415234,71315,56511,MPO,158,289,0,988
4415235,71315,10628,MPO,158,289,0,988
4415236,71315,68237,MPO,158,289,0,988
4415237,71315,67596,MPO,161,290,0,986
4415238,71315,201435,MPO,161,290,0,987
4415239,71315,110035,MPO,161,290,0,986
4415240,71315,120743,MPO,164,291,0,985
4415241,71315,109674,MPO,164,291,0,985
4415242,71315,98558,MPO,166,292,0,983
4415243,71315,117680,MPO,166,292,0,983
4415244,71315,127351,MPO,168,293,0,982
4415245,71315,241573,MPO,168,293,0,982
4415246,71315,22512,MPO,170,294,0,981
4415247,71315,128180,MPO,171,296,0,978
4415248,71315,117793,MPO,172,297,0,976
4415249,71315,103230,MPO,172,297,0,977
4415250,71315,145202,MPO,174,298,0,975
4415251,71315,153146,MPO,174,298,0,975
4415252,71315,147951,MPO,174,298,0,976
4415253,71315,114024,MPO,174,298,0,975
4415254,71315,71186,MPO,178,299,0,973
4415255,71315,108547,MPO,178,299,0,974
4415256,71315,103148,MPO,178,299,0,974
4415257,71315,19195,MPO,178,299,0,974
4415258,71315,198245,MPO,178,299,0,973
4415259,71315,28597,MPO,183,300,0,972
4415260,71315,142049,MPO,184,302,0,969
4415261,71315,146804,MPO,185,303,0,967
4415262,71315,145870,MPO,186,304,0,966
4415263,71315,102802,MPO,186,304,0,967
4415264,71315,115165,MPO,188,305,0,965
4415265,71315,142639,MPO,188,305,0,966
4415266,71315,46192,MPO,188,305,0,966
4415267,71315,153445,MPO,188,305,0,965
4415268,71315,205985,MPO,192,306,0,964
4415269,71315,65488,MPO,192,306,0,964
4415270,71315,80904,MPO,194,307,0,962
4415271,71315,166089,MPO,195,308,0,961
4415272,71315,94246,MPO,195,308,0,961
4415273,71315,193680,MPO,197,309,0,960
4415274,71315,55049,MPO,198,310,0,958
4415275,71315,162143,MPO,199,315,0,951
4415276,71315,58644,MPO,200,320,0,945
4415277,71315,133694,MPO,201,323,0,940
4415278,71315,128378,MPO,202,999,0,1014
4415279,71315,18330,MPO,202,999,0,1014
4415280,71315,35876,MPO,202,999,0,1011
4415281,71315,46910,MPO,205,999,0,1004
4415282,71315,144530,MPO,205,999,0,975
4415283,71315,126344,MPO,205,999,0,986
4415284,71315,68103,MPO,205,999,0,973
4415285,71315,64927,FPO,1,327,17000,1004
4415286,71315,99455,FPO,2,329,11000,1001
4415287,71315,73986,FPO,3,332,6500,997
4415288,71315,133547,FPO,4,333,4600,997
4415289,71315,114560,FPO,5,334,4000,994
4415290,71315,85942,FPO,6,336,3500,992
4415291,71315,81351,FPO,7,339,3050,987
4415292,71315,66599,FPO,8,340,2700,986
4415293,71315,29190,FPO,9,345,2350,980
4415294,71315,59227,FPO,9,345,2350,980
4415295,71315,107335,FPO,11,346,2050,979
4415296,71315,32917,FPO,12,347,1750,978
4415297,71315,48976,FPO,12,347,1750,977
4415298,71315,109996,FPO,12,347,1750,978
4415299,71315,32654,FPO,12,347,1750,977
4415300,71315,144112,FPO,16,348,1500,976
4415301,71315,15354,FPO,17,352,1353,970
4415302,71315,85484,FPO,17,352,1353,971
4415303,71315,111487,FPO,17,352,1353,971
4415304,71315,62879,FPO,20,354,1200,968
4415305,71315,99441,FPO,21,355,1108,967
4415306,71315,79233,FPO,21,355,1108,968
4415307,71315,66842,FPO,23,357,1030,965
4415308,71315,58303,FPO,24,358,980,963
4415309,71315,62880,FPO,25,360,930,961
4415310,71315,116694,FPO,26,361,880,959
4415311,71315,63257,FPO,27,362,805,959
4415312,71315,33833,FPO,27,362,805,958
4415313,71315,122208,FPO,29,363,740,957
4415314,71315,62325,FPO,30,364,700,955
4415315,71315,51277,FPO,31,366,660,953
4415316,71315,50656,FPO,32,367,620,951
4415317,71315,104187,FPO,33,368,590,950
4415318,71315,138272,FPO,34,369,560,949
4415319,71315,59431,FPO,35,372,530,946
4415320,71315,34563,FPO,36,376,500,941
4415321,71315,112647,FPO,37,296,0,946
4415322,71315,176242,FPO,37,296,0,945
4415323,71315,124963,FPO,39,297,0,943
4415324,71315,130342,FPO,40,298,0,943
4415325,71315,154098,FPO,41,299,0,942
4415326,71315,147050,FPO,41,299,0,940
4415327,71315,61990,FPO,43,301,0,938
4415328,71315,146137,FPO,44,302,0,936
4415329,71315,130822,FPO,45,303,0,935
4415330,71315,71262,FPO,45,303,0,934
4415331,71315,140947,FPO,45,303,0,934
4415332,71315,39504,FPO,48,304,0,932
4415333,71315,101949,FPO,49,306,0,928
4415334,71315,176243,FPO,50,307,0,927
4415335,71315,176481,FPO,50,307,0,926
4415336,71315,69838,FPO,52,308,0,926
4415337,71315,96090,FPO,53,309,0,924
4415338,71315,144791,FPO,53,309,0,923
4415339,71315,215439,FPO,53,309,0,923
4415340,71315,131920,FPO,56,310,0,922
4415341,71315,79777,FPO,57,311,0,920
4415342,71315,65489,FPO,58,312,0,919
4415343,71315,61144,FPO,58,312,0,918
4415344,71315,142354,FPO,60,313,0,917
4415345,71315,80935,FPO,61,314,0,915
4415346,71315,108871,FPO,61,314,0,915
4415347,71315,189702,FPO,63,315,0,914
4415348,71315,35616,FPO,63,315,0,913
4415349,71315,58276,FPO,65,318,0,909
4415350,71315,184736,FPO,66,319,0,908
4415351,71315,32925,FPO,66,319,0,908
4415352,71315,96650,FPO,66,319,0,908
4415353,71315,75029,FPO,66,319,0,906
4415354,71315,130187,FPO,70,322,0,902
4415355,71315,157471,FPO,71,326,0,897
4415356,71315,164788,FPO,71,326,0,895
4415357,71315,125178,FPO,73,327,0,895
4415358,71315,145045,FPO,73,327,0,895
4415359,71315,139109,FPO,73,327,0,894
4415360,71315,162735,FPO,76,329,0,892
4415361,71315,102371,FPO,77,338,0,877
4415362,71315,103743,FPO,77,338,0,875
4415363,71315,107297,FPO,79,341,0,873
4415364,71315,171406,FPO,80,344,0,867
4415365,71315,102761,FPO,80,344,0,866
4415366,71315,171584,FPO,82,345,0,866
4415367,71315,146797,FPO,83,349,0,858
4415368,71315,83376,FPO,84,356,0,848
4415369,71315,170182,FPO,85,359,0,843
4415370,71315,198446,FPO,86,999,0,949
4415371,71315,27832,FPO,86,999,0,953
4415372,71315,87338,FPO,88,999,0,898
4415373,71315,110168,FPO,88,999,0,895
4442752,77772,75412,MPO,1,228,12500,1063
4442753,77772,50670,MPO,2,230,5875,1060
4442754,77772,38008,MPO,2,230,5875,1060
4442755,77772,101574,MPO,4,232,3750,1057
4442756,77772,8332,MPO,5,236,3000,1051
4442757,77772,102119,MPO,6,237,2500,1049
4442758,77772,45971,MPO,7,238,2300,1047
4442759,77772,59635,MPO,8,242,1900,1042
4442760,77772,37817,MPO,8,242,1900,1041
4442761,77772,57365,MPO,10,243,1575,1040
4442762,77772,34250,MPO,10,243,1575,1040
4442763,77772,27523,MPO,12,245,1300,1037
4442764,77772,44512,MPO,12,245,1300,1037
4442765,77772,35449,MPO,12,245,1300,1037
4442766,77772,54049,MPO,12,245,1300,1036
4442767,77772,62467,MPO,16,246,1125,1035
4442768,77772,89959,MPO,17,247,1025,1033
4442769,77772,69509,MPO,17,247,1025,1033
4442770,77772,127048,MPO,17,247,1025,1033
4442771,77772,50671,MPO,20,248,950,1032
4442772,77772,85132,MPO,21,250,825,1029
4442773,77772,101197,MPO,21,250,825,1029
4442774,77772,44382,MPO,21,250,825,1029
4442775,77772,17295,MPO,21,250,825,1029
4442776,77772,76669,MPO,21,250,825,1028
4442777,77772,43762,MPO,26,251,745,1027
4442778,77772,75590,MPO,27,252,675,1026
4442779,77772,98091,MPO,27,252,675,1026
4442780,77772,121715,MPO,27,252,675,1026
4442781,77772,39491,MPO,27,252,675,1025
4442782,77772,63765,MPO,31,253,604,1024
4442783,77772,41760,MPO,31,253,604,1024
4442784,77772,93475,MPO,31,253,604,1024
4442785,77772,145206,MPO,31,253,604,1024
4442786,77772,98722,MPO,35,254,580,1022
4442787,77772,73695,MPO,36,255,555,1021
